# E_raw(eV)  PDOS(states/eV)  E_minus_Ef(eV)  E_minus_Evac_left(eV)  E_minus_Evac_right(eV)  E_minus_Vmid(eV)
3.790000000000000036e-01 4.108597999999999972e-01 1.257118409999999908e+00 -3.095442304231124542e+00 -3.346478698204061075e+00 5.786774057785404324e+00
3.910000000000000142e-01 2.843648000000000287e-01 1.269118409999999919e+00 -3.083442304231124531e+00 -3.334478698204061065e+00 5.798774057785404779e+00
4.040000000000000258e-01 2.022567400000000182e-01 1.282118410000000042e+00 -3.070442304231124631e+00 -3.321478698204061164e+00 5.811774057785404679e+00
4.159999999999999809e-01 1.571735800000000349e-01 1.294118410000000052e+00 -3.058442304231124620e+00 -3.309478698204061153e+00 5.823774057785405134e+00
4.289999999999999925e-01 1.347994999999999888e-01 1.307118409999999953e+00 -3.045442304231124719e+00 -3.296478698204061253e+00 5.836774057785405034e+00
4.420000000000000040e-01 1.229481400000000113e-01 1.320118410000000075e+00 -3.032442304231124375e+00 -3.283478698204060908e+00 5.849774057785404935e+00
4.540000000000000147e-01 1.172307199999999966e-01 1.332118410000000086e+00 -3.020442304231124364e+00 -3.271478698204060898e+00 5.861774057785404501e+00
4.670000000000000262e-01 1.217897599999999969e-01 1.345118409999999987e+00 -3.007442304231124464e+00 -3.258478698204060997e+00 5.874774057785404402e+00
4.789999999999999813e-01 1.448971299999999851e-01 1.357118409999999997e+00 -2.995442304231124453e+00 -3.246478698204060986e+00 5.886774057785404857e+00
4.919999999999999929e-01 1.927309913999999957e-01 1.370118409999999898e+00 -2.982442304231124552e+00 -3.233478698204061086e+00 5.899774057785404757e+00
5.040000000000000036e-01 2.634244088000000095e-01 1.382118409999999908e+00 -2.970442304231124542e+00 -3.221478698204061075e+00 5.911774057785404324e+00
5.170000000000000151e-01 3.449167285999999999e-01 1.395118410000000031e+00 -2.957442304231124641e+00 -3.208478698204061175e+00 5.924774057785405112e+00
5.300000000000000266e-01 4.173012343999999985e-01 1.408118410000000154e+00 -2.944442304231124297e+00 -3.195478698204061274e+00 5.937774057785405013e+00
5.420000000000000373e-01 4.599069540000000345e-01 1.420118410000000164e+00 -2.932442304231124730e+00 -3.183478698204060819e+00 5.949774057785404580e+00
5.550000000000000488e-01 4.602566759999999757e-01 1.433118410000000065e+00 -2.919442304231124385e+00 -3.170478698204060919e+00 5.962774057785404480e+00
5.669999999999999485e-01 4.209493600000000502e-01 1.445118410000000075e+00 -2.907442304231124375e+00 -3.158478698204061352e+00 5.974774057785404935e+00
5.799999999999999600e-01 3.605016999999999250e-01 1.458118409999999976e+00 -2.894442304231124474e+00 -3.145478698204061008e+00 5.987774057785404835e+00
5.919999999999999707e-01 3.070886000000000449e-01 1.470118409999999987e+00 -2.882442304231124464e+00 -3.133478698204060997e+00 5.999774057785404402e+00
6.049999999999999822e-01 2.876598000000000210e-01 1.483118409999999887e+00 -2.869442304231124563e+00 -3.120478698204061097e+00 6.012774057785405191e+00
6.179999999999999938e-01 3.172690000000000232e-01 1.496118410000000010e+00 -2.856442304231124663e+00 -3.107478698204061196e+00 6.025774057785405091e+00
6.300000000000000044e-01 3.926395999999999775e-01 1.508118410000000020e+00 -2.844442304231124652e+00 -3.095478698204061185e+00 6.037774057785404658e+00
6.430000000000000160e-01 4.926363999999999743e-01 1.521118410000000143e+00 -2.831442304231124751e+00 -3.082478698204060841e+00 6.050774057785404558e+00
6.550000000000000266e-01 5.859150000000000746e-01 1.533118410000000154e+00 -2.819442304231124297e+00 -3.070478698204061274e+00 6.062774057785405013e+00
6.680000000000000382e-01 6.429283999999999555e-01 1.546118410000000054e+00 -2.806442304231124396e+00 -3.057478698204060930e+00 6.075774057785404914e+00
6.800000000000000488e-01 6.473720000000000585e-01 1.558118410000000065e+00 -2.794442304231124385e+00 -3.045478698204060919e+00 6.087774057785404480e+00
6.929999999999999494e-01 6.011788000000000132e-01 1.571118409999999965e+00 -2.781442304231124485e+00 -3.032478698204061018e+00 6.100774057785404381e+00
7.059999999999999609e-01 5.223934000000000077e-01 1.584118409999999866e+00 -2.768442304231124584e+00 -3.019478698204061118e+00 6.113774057785404281e+00
7.179999999999999716e-01 4.375351999999999575e-01 1.596118409999999876e+00 -2.756442304231124574e+00 -3.007478698204061107e+00 6.125774057785404736e+00
7.309999999999999831e-01 3.727463599999999433e-01 1.609118409999999999e+00 -2.743442304231124673e+00 -2.994478698204061207e+00 6.138774057785404636e+00
7.429999999999999938e-01 3.471600999999999715e-01 1.621118410000000010e+00 -2.731442304231124663e+00 -2.982478698204061196e+00 6.150774057785405091e+00
7.560000000000000053e-01 3.680499199999999194e-01 1.634118410000000132e+00 -2.718442304231124318e+00 -2.969478698204061295e+00 6.163774057785404992e+00
7.680000000000000160e-01 4.298220200000000268e-01 1.646118410000000143e+00 -2.706442304231124751e+00 -2.957478698204060841e+00 6.175774057785404558e+00
7.810000000000000275e-01 5.150683999999999818e-01 1.659118410000000043e+00 -2.693442304231124407e+00 -2.944478698204060940e+00 6.188774057785404459e+00
7.940000000000000391e-01 6.006105999999999945e-01 1.672118409999999944e+00 -2.680442304231124506e+00 -2.931478698204061040e+00 6.201774057785405248e+00
8.060000000000000497e-01 6.664289999999999381e-01 1.684118409999999955e+00 -2.668442304231124496e+00 -2.919478698204061029e+00 6.213774057785404814e+00
8.189999999999999503e-01 7.029666000000001080e-01 1.697118409999999855e+00 -2.655442304231124595e+00 -2.906478698204061129e+00 6.226774057785404715e+00
8.309999999999999609e-01 7.125599999999999712e-01 1.709118409999999866e+00 -2.643442304231124584e+00 -2.894478698204061118e+00 6.238774057785404281e+00
8.439999999999999725e-01 7.045772000000001256e-01 1.722118409999999988e+00 -2.630442304231124684e+00 -2.881478698204061217e+00 6.251774057785405070e+00
8.559999999999999831e-01 6.873655999999999100e-01 1.734118409999999999e+00 -2.618442304231124673e+00 -2.869478698204061207e+00 6.263774057785404636e+00
8.689999999999999947e-01 6.655919999999999614e-01 1.747118410000000122e+00 -2.605442304231124773e+00 -2.856478698204060862e+00 6.276774057785404537e+00
8.820000000000000062e-01 6.428304000000000240e-01 1.760118410000000022e+00 -2.592442304231124428e+00 -2.843478698204060962e+00 6.289774057785404437e+00
8.940000000000000169e-01 6.262430000000001051e-01 1.772118410000000033e+00 -2.580442304231124417e+00 -2.831478698204060951e+00 6.301774057785404892e+00
9.070000000000000284e-01 6.262551999999999008e-01 1.785118409999999933e+00 -2.567442304231124517e+00 -2.818478698204061050e+00 6.314774057785404793e+00
9.190000000000000391e-01 6.492995999999999768e-01 1.797118409999999944e+00 -2.555442304231124506e+00 -2.806478698204061040e+00 6.326774057785405248e+00
9.320000000000000506e-01 6.909503999999999646e-01 1.810118410000000067e+00 -2.542442304231124606e+00 -2.793478698204061139e+00 6.339774057785405148e+00
9.439999999999999503e-01 7.358969999999998013e-01 1.822118409999999855e+00 -2.530442304231124595e+00 -2.781478698204061129e+00 6.351774057785404715e+00
9.569999999999999618e-01 7.669210000000001859e-01 1.835118409999999978e+00 -2.517442304231124695e+00 -2.768478698204061228e+00 6.364774057785404615e+00
9.699999999999999734e-01 7.788422000000000400e-01 1.848118410000000100e+00 -2.504442304231124794e+00 -2.755478698204060883e+00 6.377774057785404516e+00
9.819999999999999840e-01 7.837988000000000177e-01 1.860118410000000111e+00 -2.492442304231124339e+00 -2.743478698204061317e+00 6.389774057785404970e+00
9.949999999999999956e-01 8.058354000000000905e-01 1.873118410000000011e+00 -2.479442304231124439e+00 -2.730478698204060972e+00 6.402774057785404871e+00
1.006999999999999895e+00 8.665264000000001410e-01 1.885118410000000022e+00 -2.467442304231124872e+00 -2.718478698204060962e+00 6.414774057785404437e+00
1.020000000000000018e+00 9.702033999999999381e-01 1.898118409999999923e+00 -2.454442304231124528e+00 -2.705478698204061061e+00 6.427774057785404338e+00
1.032000000000000028e+00 1.098794400000000060e+00 1.910118409999999933e+00 -2.442442304231124517e+00 -2.693478698204061050e+00 6.439774057785404793e+00
1.044999999999999929e+00 1.217453400000000130e+00 1.923118409999999834e+00 -2.429442304231124616e+00 -2.680478698204061150e+00 6.452774057785404693e+00
1.056999999999999940e+00 1.292404400000000120e+00 1.935118409999999844e+00 -2.417442304231124606e+00 -2.668478698204061139e+00 6.464774057785405148e+00
1.070000000000000062e+00 1.305066800000000082e+00 1.948118410000000189e+00 -2.404442304231124261e+00 -2.655478698204061239e+00 6.477774057785405049e+00
1.082999999999999963e+00 1.258707799999999821e+00 1.961118410000000090e+00 -2.391442304231124361e+00 -2.642478698204061338e+00 6.490774057785404949e+00
1.094999999999999973e+00 1.171440800000000060e+00 1.973118410000000100e+00 -2.379442304231124794e+00 -2.630478698204060883e+00 6.502774057785404516e+00
1.108000000000000096e+00 1.062149400000000021e+00 1.986118410000000001e+00 -2.366442304231124449e+00 -2.617478698204060983e+00 6.515774057785405304e+00
1.120000000000000107e+00 9.463386000000000298e-01 1.998118410000000011e+00 -2.354442304231124439e+00 -2.605478698204060972e+00 6.527774057785404871e+00
1.133000000000000007e+00 8.361536000000000524e-01 2.011118409999999912e+00 -2.341442304231124538e+00 -2.592478698204061072e+00 6.540774057785404771e+00
1.145000000000000018e+00 7.466935999999998463e-01 2.023118409999999923e+00 -2.329442304231124528e+00 -2.580478698204061061e+00 6.552774057785404338e+00
1.157999999999999918e+00 6.976062000000000651e-01 2.036118409999999823e+00 -2.316442304231124627e+00 -2.567478698204061160e+00 6.565774057785404239e+00
1.171000000000000041e+00 7.086288000000000586e-01 2.049118410000000168e+00 -2.303442304231124282e+00 -2.554478698204061260e+00 6.578774057785405027e+00
1.183000000000000052e+00 7.918179999999999108e-01 2.061118410000000178e+00 -2.291442304231124716e+00 -2.542478698204060805e+00 6.590774057785404594e+00
1.195999999999999952e+00 9.438017999999999130e-01 2.074118410000000079e+00 -2.278442304231124815e+00 -2.529478698204060905e+00 6.603774057785404494e+00
1.207999999999999963e+00 1.142933799999999778e+00 2.086118410000000090e+00 -2.266442304231124361e+00 -2.517478698204061338e+00 6.615774057785404949e+00
1.221000000000000085e+00 1.353343600000000091e+00 2.099118409999999990e+00 -2.253442304231124460e+00 -2.504478698204060994e+00 6.628774057785404850e+00
1.233000000000000096e+00 1.535887999999999920e+00 2.111118410000000001e+00 -2.241442304231124449e+00 -2.492478698204060983e+00 6.640774057785405304e+00
1.245999999999999996e+00 1.661535999999999902e+00 2.124118409999999901e+00 -2.228442304231124549e+00 -2.479478698204061082e+00 6.653774057785405205e+00
1.258999999999999897e+00 1.719122000000000039e+00 2.137118409999999802e+00 -2.215442304231124648e+00 -2.466478698204061182e+00 6.666774057785405105e+00
1.270999999999999908e+00 1.714477999999999724e+00 2.149118409999999812e+00 -2.203442304231124638e+00 -2.454478698204061171e+00 6.678774057785404672e+00
1.284000000000000030e+00 1.661299999999999777e+00 2.162118410000000157e+00 -2.190442304231124737e+00 -2.441478698204060827e+00 6.691774057785404572e+00
1.296000000000000041e+00 1.570981999999999879e+00 2.174118410000000168e+00 -2.178442304231124282e+00 -2.429478698204061260e+00 6.703774057785405027e+00
1.308999999999999941e+00 1.451263999999999887e+00 2.187118410000000068e+00 -2.165442304231124382e+00 -2.416478698204061359e+00 6.716774057785404928e+00
1.320999999999999952e+00 1.310024000000000077e+00 2.199118410000000079e+00 -2.153442304231124815e+00 -2.404478698204060905e+00 6.728774057785404494e+00
1.334000000000000075e+00 1.161304200000000009e+00 2.212118409999999979e+00 -2.140442304231124471e+00 -2.391478698204061004e+00 6.741774057785404395e+00
1.346999999999999975e+00 1.026967600000000091e+00 2.225118409999999880e+00 -2.127442304231124570e+00 -2.378478698204061104e+00 6.754774057785404295e+00
1.358999999999999986e+00 9.303123999999998173e-01 2.237118409999999891e+00 -2.115442304231124560e+00 -2.366478698204061093e+00 6.766774057785404750e+00
1.372000000000000108e+00 8.896245999999999876e-01 2.250118410000000235e+00 -2.102442304231124659e+00 -2.353478698204060748e+00 6.779774057785404651e+00
1.383999999999999897e+00 9.151930000000001453e-01 2.262118409999999802e+00 -2.090442304231124648e+00 -2.341478698204061182e+00 6.791774057785405105e+00
1.397000000000000020e+00 1.006611399999999934e+00 2.275118410000000146e+00 -2.077442304231124304e+00 -2.328478698204061281e+00 6.804774057785405006e+00
1.409000000000000030e+00 1.150440399999999919e+00 2.287118410000000157e+00 -2.065442304231124737e+00 -2.316478698204060827e+00 6.816774057785404572e+00
1.421999999999999931e+00 1.319576399999999872e+00 2.300118410000000058e+00 -2.052442304231124837e+00 -2.303478698204060926e+00 6.829774057785404473e+00
1.435000000000000053e+00 1.476802799999999749e+00 2.313118409999999958e+00 -2.039442304231124492e+00 -2.290478698204061025e+00 6.842774057785405262e+00
1.447000000000000064e+00 1.584125999999999923e+00 2.325118409999999969e+00 -2.027442304231124481e+00 -2.278478698204061015e+00 6.854774057785404828e+00
1.459999999999999964e+00 1.616127999999999787e+00 2.338118409999999869e+00 -2.014442304231124581e+00 -2.265478698204061114e+00 6.867774057785404729e+00
1.471999999999999975e+00 1.567223999999999950e+00 2.350118409999999880e+00 -2.002442304231124570e+00 -2.253478698204061104e+00 6.879774057785404295e+00
1.485000000000000098e+00 1.449928000000000106e+00 2.363118410000000225e+00 -1.989442304231124448e+00 -2.240478698204061203e+00 6.892774057785405084e+00
1.497000000000000108e+00 1.290696000000000065e+00 2.375118410000000235e+00 -1.977442304231124437e+00 -2.228478698204060748e+00 6.904774057785404651e+00
1.510000000000000009e+00 1.116077999999999903e+00 2.388118410000000136e+00 -1.964442304231124536e+00 -2.215478698204060848e+00 6.917774057785404551e+00
1.522999999999999909e+00 9.467619999999999925e-01 2.401118410000000036e+00 -1.951442304231124636e+00 -2.202478698204060947e+00 6.930774057785404452e+00
1.534999999999999920e+00 7.939639999999998921e-01 2.413118410000000047e+00 -1.939442304231124625e+00 -2.190478698204061381e+00 6.942774057785404906e+00
1.548000000000000043e+00 6.625433999999998935e-01 2.426118409999999948e+00 -1.926442304231124503e+00 -2.177478698204061036e+00 6.955774057785404807e+00
1.560000000000000053e+00 5.573247999999999536e-01 2.438118409999999958e+00 -1.914442304231124492e+00 -2.165478698204061025e+00 6.967774057785405262e+00
1.572999999999999954e+00 4.882283999999999513e-01 2.451118409999999859e+00 -1.901442304231124591e+00 -2.152478698204061125e+00 6.980774057785405162e+00
1.584999999999999964e+00 4.688570000000000237e-01 2.463118409999999869e+00 -1.889442304231124581e+00 -2.140478698204061114e+00 6.992774057785404729e+00
1.598000000000000087e+00 5.085652000000000506e-01 2.476118410000000214e+00 -1.876442304231124458e+00 -2.127478698204060770e+00 7.005774057785404629e+00
1.610999999999999988e+00 6.037922000000000011e-01 2.489118410000000114e+00 -1.863442304231124558e+00 -2.114478698204060869e+00 7.018774057785404530e+00
1.622999999999999998e+00 7.345208000000000848e-01 2.501118410000000125e+00 -1.851442304231124547e+00 -2.102478698204061303e+00 7.030774057785404985e+00
1.635999999999999899e+00 8.702663999999999955e-01 2.514118410000000026e+00 -1.838442304231124647e+00 -2.089478698204061402e+00 7.043774057785404885e+00
1.647999999999999909e+00 9.825269999999997061e-01 2.526118410000000036e+00 -1.826442304231124636e+00 -2.077478698204060947e+00 7.055774057785404452e+00
1.661000000000000032e+00 1.055922800000000050e+00 2.539118409999999937e+00 -1.813442304231124513e+00 -2.064478698204061047e+00 7.068774057785404352e+00
1.673000000000000043e+00 1.091109200000000001e+00 2.551118409999999948e+00 -1.801442304231124503e+00 -2.052478698204061036e+00 7.080774057785404807e+00
1.685999999999999943e+00 1.100017000000000023e+00 2.564118409999999848e+00 -1.788442304231124602e+00 -2.039478698204061136e+00 7.093774057785404707e+00
1.697999999999999954e+00 1.093954799999999672e+00 2.576118409999999859e+00 -1.776442304231124591e+00 -2.027478698204061125e+00 7.105774057785405162e+00
1.711000000000000076e+00 1.079435400000000156e+00 2.589118410000000203e+00 -1.763442304231124469e+00 -2.014478698204061224e+00 7.118774057785405063e+00
1.723999999999999977e+00 1.055834000000000161e+00 2.602118410000000104e+00 -1.750442304231124568e+00 -2.001478698204061324e+00 7.131774057785404963e+00
1.735999999999999988e+00 1.022217600000000060e+00 2.614118410000000114e+00 -1.738442304231124558e+00 -1.989478698204061091e+00 7.143774057785404530e+00
1.749000000000000110e+00 9.825616000000001460e-01 2.627118410000000015e+00 -1.725442304231124435e+00 -1.976478698204060969e+00 7.156774057785405319e+00
1.760999999999999899e+00 9.462855999999999490e-01 2.639118410000000026e+00 -1.713442304231124647e+00 -1.964478698204061180e+00 7.168774057785404885e+00
