# E_raw(eV)  DOS(states/eV)  E_minus_Ef(eV)  E_minus_Evac_left(eV)  E_minus_Evac_right(eV)  E_minus_Vmid(eV)
-2.789699999999999847e+01 2.671999999999999886e+02 -2.736759340999999779e+01 -3.281133997477950714e+01 -3.205845695176216736e+01 -2.293886819937089427e+01
-2.788400000000000034e+01 2.210999999999999943e+02 -2.735459340999999966e+01 -3.279833997477950902e+01 -3.204545695176216924e+01 -2.292586819937089615e+01
-2.787199999999999989e+01 1.751999999999999886e+02 -2.734259340999999921e+01 -3.278633997477950857e+01 -3.203345695176216879e+01 -2.291386819937089570e+01
-2.785900000000000176e+01 1.316999999999999886e+02 -2.732959341000000109e+01 -3.277333997477951044e+01 -3.202045695176217066e+01 -2.290086819937089757e+01
-2.784700000000000131e+01 9.309999999999999432e+01 -2.731759341000000063e+01 -3.276133997477950999e+01 -3.200845695176217021e+01 -2.288886819937089712e+01
-2.783399999999999963e+01 6.121999999999999886e+01 -2.730459340999999895e+01 -3.274833997477950476e+01 -3.199545695176216853e+01 -2.287586819937089544e+01
-2.782100000000000151e+01 3.709000000000000341e+01 -2.729159341000000083e+01 -3.273533997477950663e+01 -3.198245695176217041e+01 -2.286286819937089732e+01
-2.780900000000000105e+01 2.053000000000000114e+01 -2.727959341000000038e+01 -3.272333997477950618e+01 -3.197045695176216995e+01 -2.285086819937089686e+01
-2.779599999999999937e+01 1.031000000000000050e+01 -2.726659340999999870e+01 -3.271033997477950805e+01 -3.195745695176216827e+01 -2.283786819937089518e+01
-2.778399999999999892e+01 4.668999999999999595e+00 -2.725459340999999824e+01 -3.269833997477950760e+01 -3.194545695176216782e+01 -2.282586819937089473e+01
-2.777100000000000080e+01 1.907999999999999918e+00 -2.724159341000000012e+01 -3.268533997477950948e+01 -3.193245695176216969e+01 -2.281286819937089660e+01
-2.775900000000000034e+01 7.367000000000000215e-01 -2.722959340999999966e+01 -3.267333997477950902e+01 -3.192045695176216924e+01 -2.280086819937089615e+01
-2.774599999999999866e+01 3.941000000000000059e-01 -2.721659340999999799e+01 -3.266033997477950379e+01 -3.190745695176216756e+01 -2.278786819937089447e+01
-2.773300000000000054e+01 6.099999999999999867e-01 -2.720359340999999986e+01 -3.264733997477950567e+01 -3.189445695176216944e+01 -2.277486819937089635e+01
-2.772100000000000009e+01 1.572000000000000064e+00 -2.719159340999999941e+01 -3.263533997477950521e+01 -3.188245695176216898e+01 -2.276286819937089589e+01
-2.770799999999999841e+01 3.971000000000000085e+00 -2.717859340999999773e+01 -3.262233997477950709e+01 -3.186945695176216731e+01 -2.274986819937089422e+01
-2.769600000000000151e+01 9.079000000000000625e+00 -2.716659341000000083e+01 -3.261033997477950663e+01 -3.185745695176217041e+01 -2.273786819937089732e+01
-2.768299999999999983e+01 1.869999999999999929e+01 -2.715359340999999915e+01 -3.259733997477950851e+01 -3.184445695176216873e+01 -2.272486819937089564e+01
-2.767099999999999937e+01 3.478000000000000114e+01 -2.714159340999999870e+01 -3.258533997477950805e+01 -3.183245695176216827e+01 -2.271286819937089518e+01
-2.765800000000000125e+01 5.861999999999999744e+01 -2.712859341000000057e+01 -3.257233997477950993e+01 -3.181945695176217015e+01 -2.269986819937089706e+01
-2.764499999999999957e+01 8.976000000000000512e+01 -2.711559340999999890e+01 -3.255933997477950470e+01 -3.180645695176216847e+01 -2.268686819937089538e+01
-2.763299999999999912e+01 1.250999999999999943e+02 -2.710359340999999844e+01 -3.254733997477950425e+01 -3.179445695176216802e+01 -2.267486819937089493e+01
-2.762000000000000099e+01 1.589000000000000057e+02 -2.709059341000000032e+01 -3.253433997477950612e+01 -3.178145695176216989e+01 -2.266186819937089680e+01
-2.760800000000000054e+01 1.840000000000000000e+02 -2.707859340999999986e+01 -3.252233997477950567e+01 -3.176945695176216944e+01 -2.264986819937089635e+01
-2.759499999999999886e+01 1.943000000000000114e+02 -2.706559340999999819e+01 -3.250933997477950754e+01 -3.175645695176216776e+01 -2.263686819937089467e+01
-2.758200000000000074e+01 1.869000000000000057e+02 -2.705259341000000006e+01 -3.249633997477950942e+01 -3.174345695176216964e+01 -2.262386819937089655e+01
-2.757000000000000028e+01 1.636999999999999886e+02 -2.704059340999999961e+01 -3.248433997477950896e+01 -3.173145695176216918e+01 -2.261186819937089609e+01
-2.755699999999999861e+01 1.304000000000000057e+02 -2.702759340999999793e+01 -3.247133997477950373e+01 -3.171845695176216751e+01 -2.259886819937089442e+01
-2.754500000000000171e+01 9.437000000000000455e+01 -2.701559341000000103e+01 -3.245933997477951038e+01 -3.170645695176217060e+01 -2.258686819937089751e+01
-2.753200000000000003e+01 6.195000000000000284e+01 -2.700259340999999935e+01 -3.244633997477950516e+01 -3.169345695176216893e+01 -2.257386819937089584e+01
-2.751999999999999957e+01 3.682000000000000028e+01 -2.699059340999999890e+01 -3.243433997477950470e+01 -3.168145695176216847e+01 -2.256186819937089538e+01
-2.750700000000000145e+01 1.976999999999999957e+01 -2.697759341000000077e+01 -3.242133997477950658e+01 -3.166845695176217035e+01 -2.254886819937089726e+01
-2.749399999999999977e+01 9.563000000000000611e+00 -2.696459340999999910e+01 -3.240833997477950845e+01 -3.165545695176216867e+01 -2.253586819937089558e+01
-2.748199999999999932e+01 4.157000000000000028e+00 -2.695259340999999864e+01 -3.239633997477950800e+01 -3.164345695176216822e+01 -2.252386819937089513e+01
-2.746900000000000119e+01 1.618999999999999995e+00 -2.693959341000000052e+01 -3.238333997477950987e+01 -3.163045695176217009e+01 -2.251086819937089700e+01
-2.745700000000000074e+01 5.637999999999999678e-01 -2.692759341000000006e+01 -3.237133997477950942e+01 -3.161845695176216964e+01 -2.249886819937089655e+01
-2.744399999999999906e+01 1.751000000000000056e-01 -2.691459340999999839e+01 -3.235833997477950419e+01 -3.160545695176216796e+01 -2.248586819937089487e+01
-2.743100000000000094e+01 4.837999999999999939e-02 -2.690159341000000026e+01 -3.234533997477950606e+01 -3.159245695176216984e+01 -2.247286819937089675e+01
-2.741900000000000048e+01 1.187999999999999994e-02 -2.688959340999999981e+01 -3.233333997477950561e+01 -3.158045695176216938e+01 -2.246086819937089629e+01
-2.740599999999999881e+01 2.589000000000000155e-03 -2.687659340999999813e+01 -3.232033997477950749e+01 -3.156745695176216771e+01 -2.244786819937089462e+01
-2.739399999999999835e+01 4.998999999999999538e-04 -2.686459340999999768e+01 -3.230833997477950703e+01 -3.155545695176216725e+01 -2.243586819937089416e+01
-2.738100000000000023e+01 8.545999999999999831e-05 -2.685159340999999955e+01 -3.229533997477950891e+01 -3.154245695176216913e+01 -2.242286819937089604e+01
-2.736899999999999977e+01 1.292999999999999987e-05 -2.683959340999999910e+01 -3.228333997477950845e+01 -3.153045695176216867e+01 -2.241086819937089558e+01
-2.735600000000000165e+01 1.729000000000000090e-06 -2.682659341000000097e+01 -3.227033997477951033e+01 -3.151745695176217055e+01 -2.239786819937089746e+01
-2.734299999999999997e+01 2.045000000000000114e-07 -2.681359340999999930e+01 -3.225733997477950510e+01 -3.150445695176216887e+01 -2.238486819937089578e+01
-2.733099999999999952e+01 2.136000000000000069e-08 -2.680159340999999884e+01 -3.224533997477950464e+01 -3.149245695176216842e+01 -2.237286819937089533e+01
-2.731800000000000139e+01 1.970999999999999915e-09 -2.678859341000000072e+01 -3.223233997477950652e+01 -3.147945695176217029e+01 -2.235986819937089720e+01
-2.730600000000000094e+01 1.605999999999999934e-10 -2.677659341000000026e+01 -3.222033997477950606e+01 -3.146745695176216984e+01 -2.234786819937089675e+01
-2.729299999999999926e+01 1.152999999999999954e-11 -2.676359340999999858e+01 -3.220733997477950794e+01 -3.145445695176216816e+01 -2.233486819937089507e+01
-2.728000000000000114e+01 7.301999999999999582e-13 -2.675059341000000046e+01 -3.219433997477950982e+01 -3.144145695176217004e+01 -2.232186819937089695e+01
-2.726800000000000068e+01 4.302000000000000248e-14 -2.673859341000000001e+01 -3.218233997477950936e+01 -3.142945695176216958e+01 -2.230986819937089649e+01
-2.725499999999999901e+01 0.000000000000000000e+00 -2.672559340999999833e+01 -3.216933997477950413e+01 -3.141645695176216790e+01 -2.229686819937089481e+01
-2.724299999999999855e+01 0.000000000000000000e+00 -2.671359340999999787e+01 -3.215733997477950368e+01 -3.140445695176216745e+01 -2.228486819937089436e+01
-2.723000000000000043e+01 0.000000000000000000e+00 -2.670059340999999975e+01 -3.214433997477950555e+01 -3.139145695176216933e+01 -2.227186819937089624e+01
-2.721799999999999997e+01 0.000000000000000000e+00 -2.668859340999999930e+01 -3.213233997477950510e+01 -3.137945695176216887e+01 -2.225986819937089578e+01
-2.720499999999999829e+01 0.000000000000000000e+00 -2.667559340999999762e+01 -3.211933997477950697e+01 -3.136645695176216719e+01 -2.224686819937089410e+01
-2.719200000000000017e+01 0.000000000000000000e+00 -2.666259340999999949e+01 -3.210633997477950885e+01 -3.135345695176216907e+01 -2.223386819937089598e+01
-2.717999999999999972e+01 0.000000000000000000e+00 -2.665059340999999904e+01 -3.209433997477950840e+01 -3.134145695176216861e+01 -2.222186819937089552e+01
-2.716700000000000159e+01 0.000000000000000000e+00 -2.663759341000000092e+01 -3.208133997477951027e+01 -3.132845695176217049e+01 -2.220886819937089740e+01
-2.715500000000000114e+01 0.000000000000000000e+00 -2.662559341000000046e+01 -3.206933997477950982e+01 -3.131645695176217004e+01 -2.219686819937089695e+01
-2.714199999999999946e+01 0.000000000000000000e+00 -2.661259340999999878e+01 -3.205633997477950459e+01 -3.130345695176216836e+01 -2.218386819937089527e+01
-2.712900000000000134e+01 0.000000000000000000e+00 -2.659959341000000066e+01 -3.204333997477950646e+01 -3.129045695176217023e+01 -2.217086819937089714e+01
-2.711700000000000088e+01 0.000000000000000000e+00 -2.658759341000000020e+01 -3.203133997477950601e+01 -3.127845695176216978e+01 -2.215886819937089669e+01
-2.710399999999999920e+01 0.000000000000000000e+00 -2.657459340999999853e+01 -3.201833997477950788e+01 -3.126545695176216810e+01 -2.214586819937089501e+01
-2.709199999999999875e+01 0.000000000000000000e+00 -2.656259340999999807e+01 -3.200633997477950743e+01 -3.125345695176216765e+01 -2.213386819937089456e+01
-2.707900000000000063e+01 0.000000000000000000e+00 -2.654959340999999995e+01 -3.199333997477950575e+01 -3.124045695176216952e+01 -2.212086819937089643e+01
-2.706700000000000017e+01 0.000000000000000000e+00 -2.653759340999999949e+01 -3.198133997477950530e+01 -3.122845695176216907e+01 -2.210886819937089598e+01
-2.705399999999999849e+01 0.000000000000000000e+00 -2.652459340999999782e+01 -3.196833997477950362e+01 -3.121545695176216739e+01 -2.209586819937089430e+01
-2.704100000000000037e+01 0.000000000000000000e+00 -2.651159340999999969e+01 -3.195533997477950550e+01 -3.120245695176216927e+01 -2.208286819937089618e+01
-2.702899999999999991e+01 0.000000000000000000e+00 -2.649959340999999924e+01 -3.194333997477950504e+01 -3.119045695176216881e+01 -2.207086819937089572e+01
-2.701599999999999824e+01 0.000000000000000000e+00 -2.648659340999999756e+01 -3.193033997477950336e+01 -3.117745695176216714e+01 -2.205786819937089405e+01
-2.700400000000000134e+01 0.000000000000000000e+00 -2.647459341000000066e+01 -3.191833997477950646e+01 -3.116545695176217023e+01 -2.204586819937089714e+01
-2.699099999999999966e+01 0.000000000000000000e+00 -2.646159340999999898e+01 -3.190533997477950479e+01 -3.115245695176216856e+01 -2.203286819937089547e+01
-2.697899999999999920e+01 0.000000000000000000e+00 -2.644959340999999853e+01 -3.189333997477950433e+01 -3.114045695176216810e+01 -2.202086819937089501e+01
-2.696600000000000108e+01 0.000000000000000000e+00 -2.643659341000000040e+01 -3.188033997477950621e+01 -3.112745695176216998e+01 -2.200786819937089689e+01
-2.695299999999999940e+01 0.000000000000000000e+00 -2.642359340999999873e+01 -3.186733997477950453e+01 -3.111445695176216830e+01 -2.199486819937089521e+01
-2.694099999999999895e+01 0.000000000000000000e+00 -2.641159340999999827e+01 -3.185533997477950408e+01 -3.110245695176216785e+01 -2.198286819937089476e+01
-2.692800000000000082e+01 0.000000000000000000e+00 -2.639859341000000015e+01 -3.184233997477950595e+01 -3.108945695176216972e+01 -2.196986819937089663e+01
-2.691600000000000037e+01 0.000000000000000000e+00 -2.638659340999999969e+01 -3.183033997477950550e+01 -3.107745695176216927e+01 -2.195786819937089618e+01
-2.690299999999999869e+01 0.000000000000000000e+00 -2.637359340999999802e+01 -3.181733997477950382e+01 -3.106445695176216759e+01 -2.194486819937089450e+01
-2.689000000000000057e+01 0.000000000000000000e+00 -2.636059340999999989e+01 -3.180433997477950570e+01 -3.105145695176216947e+01 -2.193186819937089638e+01
-2.687800000000000011e+01 0.000000000000000000e+00 -2.634859340999999944e+01 -3.179233997477950524e+01 -3.103945695176216901e+01 -2.191986819937089592e+01
-2.686499999999999844e+01 0.000000000000000000e+00 -2.633559340999999776e+01 -3.177933997477950356e+01 -3.102645695176216734e+01 -2.190686819937089425e+01
-2.685300000000000153e+01 0.000000000000000000e+00 -2.632359341000000086e+01 -3.176733997477950666e+01 -3.101445695176217043e+01 -2.189486819937089734e+01
-2.683999999999999986e+01 0.000000000000000000e+00 -2.631059340999999918e+01 -3.175433997477950498e+01 -3.100145695176216876e+01 -2.188186819937089567e+01
-2.682799999999999940e+01 0.000000000000000000e+00 -2.629859340999999873e+01 -3.174233997477950453e+01 -3.098945695176216830e+01 -2.186986819937089521e+01
-2.681500000000000128e+01 0.000000000000000000e+00 -2.628559341000000060e+01 -3.172933997477950641e+01 -3.097645695176217018e+01 -2.185686819937089709e+01
-2.680199999999999960e+01 0.000000000000000000e+00 -2.627259340999999893e+01 -3.171633997477950473e+01 -3.096345695176216850e+01 -2.184386819937089541e+01
-2.678999999999999915e+01 0.000000000000000000e+00 -2.626059340999999847e+01 -3.170433997477950427e+01 -3.095145695176216805e+01 -2.183186819937089496e+01
-2.677700000000000102e+01 0.000000000000000000e+00 -2.624759341000000035e+01 -3.169133997477950615e+01 -3.093845695176216992e+01 -2.181886819937089683e+01
-2.676500000000000057e+01 0.000000000000000000e+00 -2.623559340999999989e+01 -3.167933997477950570e+01 -3.092645695176216947e+01 -2.180686819937089638e+01
-2.675199999999999889e+01 0.000000000000000000e+00 -2.622259340999999822e+01 -3.166633997477950402e+01 -3.091345695176216779e+01 -2.179386819937089470e+01
-2.673900000000000077e+01 0.000000000000000000e+00 -2.620959341000000009e+01 -3.165333997477950589e+01 -3.090045695176216967e+01 -2.178086819937089658e+01
-2.672700000000000031e+01 0.000000000000000000e+00 -2.619759340999999964e+01 -3.164133997477950544e+01 -3.088845695176216921e+01 -2.176886819937089612e+01
-2.671399999999999864e+01 0.000000000000000000e+00 -2.618459340999999796e+01 -3.162833997477950376e+01 -3.087545695176216753e+01 -2.175586819937089444e+01
-2.670200000000000173e+01 0.000000000000000000e+00 -2.617259341000000106e+01 -3.161633997477950686e+01 -3.086345695176217063e+01 -2.174386819937089754e+01
-2.668900000000000006e+01 0.000000000000000000e+00 -2.615959340999999938e+01 -3.160333997477950518e+01 -3.085045695176216896e+01 -2.173086819937089587e+01
-2.667699999999999960e+01 0.000000000000000000e+00 -2.614759340999999893e+01 -3.159133997477950473e+01 -3.083845695176216850e+01 -2.171886819937089541e+01
-2.666400000000000148e+01 0.000000000000000000e+00 -2.613459341000000080e+01 -3.157833997477950660e+01 -3.082545695176217038e+01 -2.170586819937089729e+01
-2.665099999999999980e+01 0.000000000000000000e+00 -2.612159340999999912e+01 -3.156533997477950493e+01 -3.081245695176216870e+01 -2.169286819937089561e+01
-2.663899999999999935e+01 0.000000000000000000e+00 -2.610959340999999867e+01 -3.155333997477950447e+01 -3.080045695176216825e+01 -2.168086819937089516e+01
-2.662600000000000122e+01 0.000000000000000000e+00 -2.609659341000000055e+01 -3.154033997477950635e+01 -3.078745695176217012e+01 -2.166786819937089703e+01
-2.661400000000000077e+01 0.000000000000000000e+00 -2.608459341000000009e+01 -3.152833997477950589e+01 -3.077545695176216967e+01 -2.165586819937089658e+01
-2.660099999999999909e+01 0.000000000000000000e+00 -2.607159340999999841e+01 -3.151533997477950422e+01 -3.076245695176216799e+01 -2.164286819937089490e+01
-2.658800000000000097e+01 0.000000000000000000e+00 -2.605859341000000029e+01 -3.150233997477950609e+01 -3.074945695176216987e+01 -2.162986819937089678e+01
-2.657600000000000051e+01 0.000000000000000000e+00 -2.604659340999999984e+01 -3.149033997477950564e+01 -3.073745695176216941e+01 -2.161786819937089632e+01
-2.656299999999999883e+01 0.000000000000000000e+00 -2.603359340999999816e+01 -3.147733997477950396e+01 -3.072445695176216773e+01 -2.160486819937089464e+01
-2.655099999999999838e+01 0.000000000000000000e+00 -2.602159340999999770e+01 -3.146533997477950351e+01 -3.071245695176216728e+01 -2.159286819937089419e+01
-2.653800000000000026e+01 0.000000000000000000e+00 -2.600859340999999958e+01 -3.145233997477950538e+01 -3.069945695176216915e+01 -2.157986819937089606e+01
-2.652599999999999980e+01 0.000000000000000000e+00 -2.599659340999999912e+01 -3.144033997477950493e+01 -3.068745695176216870e+01 -2.156786819937089561e+01
-2.651300000000000168e+01 0.000000000000000000e+00 -2.598359341000000100e+01 -3.142733997477950680e+01 -3.067445695176217058e+01 -2.155486819937089749e+01
-2.650000000000000000e+01 0.000000000000000000e+00 -2.597059340999999932e+01 -3.141433997477950513e+01 -3.066145695176216890e+01 -2.154186819937089581e+01
-2.648799999999999955e+01 0.000000000000000000e+00 -2.595859340999999887e+01 -3.140233997477950467e+01 -3.064945695176216844e+01 -2.152986819937089535e+01
-2.647500000000000142e+01 0.000000000000000000e+00 -2.594559341000000074e+01 -3.138933997477950655e+01 -3.063645695176217032e+01 -2.151686819937089723e+01
-2.646300000000000097e+01 0.000000000000000000e+00 -2.593359341000000029e+01 -3.137733997477950609e+01 -3.062445695176216987e+01 -2.150486819937089678e+01
-2.644999999999999929e+01 0.000000000000000000e+00 -2.592059340999999861e+01 -3.136433997477950442e+01 -3.061145695176216819e+01 -2.149186819937089510e+01
-2.643700000000000117e+01 0.000000000000000000e+00 -2.590759341000000049e+01 -3.135133997477950629e+01 -3.059845695176217006e+01 -2.147886819937089697e+01
-2.642500000000000071e+01 0.000000000000000000e+00 -2.589559341000000003e+01 -3.133933997477950584e+01 -3.058645695176216961e+01 -2.146686819937089652e+01
